, Flow Duration,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Std, Flow IAT Max, Fwd IAT Max, Fwd Header Length,Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, Label
10106,110197,496,496,19.84,99.2,498225.9045,526.3301179,6014.12748,23912,30649,808,226.8664301,299.4636878,2896,930.5593220000001,973.7162242,948123.2852,946.6034482999999,19.84,808,496,29200,31,0
10107,108484,496,496,17.71428571,93.73518931,506093.0644,562.2949006,5914.731511,23944,28583,904,258.1025773,304.1923233,2896,885.5322581,985.5522162999997,971313.1711,900.0491803,17.71428571,904,496,29200,31,0
10108,5524,0,0,0.0,0.0,0.0,362.05648080000003,0.0,5524,5524,64,362.05648080000003,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,1079,-1,0
10109,115525749,440,429,27.5,107.06757990000001,10.69891354,0.25968236699999997,4877639.061000002,10000000,10000000,332,0.138497263,0.121185105,796,39.87096774,160.0403578,25612.91613,41.2,27.5,332,440,8192,288,0
10110,116062470,1727,429,86.35,175.77625580000003,42.31341966,0.318793836,4636988.516,10000000,10000000,412,0.172320992,0.14647284300000002,796,129.2368421,266.91211569999996,71242.07752,132.7297297,86.35,412,1727,8192,294,0
10111,116241210,1387,1015,66.04761905,223.28019980000002,58.9808038,0.33550924,4561075.094,10000000,10100000,432,0.18065882100000002,0.15485041800000002,1752,171.4,447.36813269999993,200138.2462,175.7948718,66.04761905,432,1387,8192,31465,0
10112,42963059,107,54,53.5,0.7071067809999999,8.868083625,0.09310324,24700000.0,42900000,42900000,52,0.04655162,0.04655162,166,87.0,50.03998401,2504.0,108.75,53.5,52,107,-1,-1,0
10113,366,31,31,10.33333333,17.89785834,84699.45355,10928.96175,207.85571919999998,362,362,60,8196.721311,2732.240437,31,6.2,13.86362146,192.2,7.75,10.33333333,60,31,31465,0,0
10114,5159232,0,0,0.0,0.0,0.0,1.16296379,1778741.044,4120711,4120711,136,0.775309193,0.3876545970000001,0,0.0,0.0,0.0,0.0,0.0,136,0,29200,28960,0
10115,5397137,0,0,0.0,0.0,0.0,0.741133679,3095251.02,5373107,5373107,80,0.555850259,0.18528342,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10116,5396789,0,0,0.0,0.0,0.0,0.741181469,3095395.604,5373159,5373159,80,0.555886102,0.185295367,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10117,5396391,0,0,0.0,0.0,0.0,0.7412361340000001,3094872.1569999997,5372421,5372421,80,0.5559271,0.185309033,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10118,5508472,0,0,0.0,0.0,0.0,0.7261541859999999,3159305.1410000008,5484182,5484182,80,0.544615639,0.18153854600000002,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10119,5574979,0,0,0.0,0.0,0.0,0.7174914920000001,3197775.191,5550773,5550773,80,0.538118619,0.17937287300000002,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10120,6100435,362,205,40.22222222,74.41568682,911.5743386,2.45884105,1589731.09,5958891,5958891,296,1.47530463,0.98353642,2045,347.5625,661.7181645,437870.9292,370.7333333,40.22222222,296,362,29200,118,0
10121,6100620,0,0,0.0,0.0,0.0,0.655671063,3478203.135,6049716,6049716,80,0.49175329700000003,0.163917766,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,8190,0
10122,5383905,0,0,0.0,0.0,0.0,1.11443274,1886378.755,4362608,4362608,136,0.74295516,0.37147758,0,0.0,0.0,0.0,0.0,0.0,136,0,29200,28960,0
10123,640877,2821,2496,94.03333333,455.62480660000006,96826.69217000001,99.86315627,45977.90769,355686,355686,968,46.8108545,53.05230177,4344,954.6769231000001,1162.572822,1351575.5659999999,969.59375,94.03333333,968,2821,29200,70,0
10124,4101307,348,348,87.0,174.0,386.705994,1.9505976999999999,1504257.1909999999,3996874,61651,100,0.97529885,0.97529885,1238,176.22222219999998,414.4664576,171782.4444,198.25,87.0,100,348,29200,30,0
10125,117700828,921,290,61.4,88.70561264,58.17291277,0.271875742,14500000.0,58700000,58700000,312,0.127441754,0.144433988,1430,207.4848485,405.20612969999996,164192.0076,213.96875,61.4,312,921,8192,360,0
10126,5841825,0,0,0.0,0.0,0.0,0.6847175329999999,3286636.438,5741918,5741918,104,0.5135381489999999,0.17117938300000002,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,26847,0
10127,6162687,0,0,0.0,0.0,0.0,0.649067525,3544911.506,6147531,6147531,80,0.486800644,0.162266881,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10128,2980257,405,405,81.0,181.1215062,212.39778990000002,2.684332257,1057159.086,2821990,2821990,120,1.677707661,1.006624596,405,70.33333333,146.4103821,21436.0,79.125,81.0,120,405,29200,127,0
10129,5092643,870,520,96.66666667,177.6063062,1589.351541,3.730872162,1168009.743,4962850,4962910,200,1.767255235,1.963616927,1882,404.7,629.033854,395683.5895,426.0,96.66666667,200,870,29200,23,0
10130,70694,1108,1108,369.3333333,639.7040982999998,19874.38821,99.01830424,12556.22663,24133,23927,104,42.4364161,56.58188814,1108,175.625,390.8086625,152731.4107,200.71428569999998,369.3333333,104,1108,29200,61,0
10131,4066,0,0,0.0,0.0,0.0,491.88391540000003,0.0,4066,4066,64,491.88391540000003,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10132,5791296,164,55,54.66666667,0.577350269,99.97762159,1.0360375290000001,1576843.96,3405541,3437070,84,0.518018765,0.518018765,183,90.57142857,50.16259278,2516.285714,105.66666670000001,54.66666667,84,164,-1,-1,0
10133,99606,2126,1527,101.2380952,345.49586170000015,462452.0611,481.8986808,6567.501589,23780,24402,432,210.83067290000002,271.068008,4380,940.0612244999999,1093.283556,1195268.9340000001,959.6458332999997,101.2380952,432,2126,8192,66,0
10134,4214424,294,294,7.35,46.4854816,22490.38065,20.88067076,423510.7614,3949311,175233,820,9.491213983,11.38945678,4380,1064.988764,1231.793966,1517316.375,1077.090909,7.35,820,294,29200,30,0
10135,182211,1119,1119,373.0,646.0549512,7771.2103,38.41700007,50072.65788,130022,130022,104,16.464428599999998,21.95257147,1119,177.0,394.5590667,155676.8571,202.28571430000002,373.0,104,1119,29200,61,0
10136,3816,0,0,0.0,0.0,0.0,524.1090147,0.0,3816,3816,64,524.1090147,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10137,5222619,350,193,38.88888889,71.12918607,671.5021716,2.680647392,1361565.876,4932390,4932390,296,1.7232733230000001,0.957374068,1658,233.8,540.0012169,291601.3143,250.5,38.88888889,296,350,29200,118,0
10138,5228976,381,224,38.1,76.37400663,1319.570027,3.4423565910000002,1229201.587,5077169,5077169,220,1.9124203290000001,1.5299362630000002,1460,363.1578947,593.0818065000002,351746.0292,383.3333333,38.1,220,381,29200,20,0
10139,5624005,0,0,0.0,0.0,0.0,0.7112369209999999,3184338.175,5551387,5551387,104,0.533427691,0.17780923,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,28160,0
10140,5706858,0,0,0.0,0.0,0.0,0.700911079,3251106.3680000002,5656227,5656227,104,0.5256833089999999,0.17522777,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,26847,0
10141,5434661,0,0,0.0,0.0,0.0,0.7360164690000001,3105708.6289999997,5397654,5397654,104,0.552012352,0.184004117,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,42408,0
10142,23132,49,49,49.0,0.0,6830.364863,86.46031472,0.0,23132,0,20,43.23015736,43.23015736,109,69.0,34.64101615,1200.0,103.5,49.0,20,49,-1,-1,0
10143,1478133,3388,3063,376.44444439999995,1010.0774859999999,6010.284595,12.17752394,299537.6264,1246774,1246774,296,6.088761972,6.088761972,3063,467.57894739999995,824.0902267000001,679124.7018,493.5555556,376.44444439999995,296,3388,29200,71,0
10144,16319,0,0,0.0,0.0,0.0,122.55652920000001,0.0,16319,16319,64,122.55652920000001,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,342,-1,0
10145,2,31,31,15.5,21.92031022,15500000.0,1000000.0,0.0,2,2,64,1000000.0,0.0,31,20.66666667,17.89785834,320.3333333,31.0,15.5,64,31,118,-1,0
10146,23894,37,37,37.0,0.0,6654.3902229999985,83.70302168,0.0,23894,0,32,41.85151084,41.85151084,122,65.33333333,49.07477288,2408.333333,98.0,37.0,32,37,-1,-1,0
10147,50268,56,56,56.0,0.0,2546.351556,39.78674306,0.0,50268,0,20,19.89337153,19.89337153,72,61.33333333,9.237604307,85.33333333,92.0,56.0,20,56,-1,-1,0
10148,30634,55,55,55.0,0.0,5353.528759000002,65.28693608,0.0,30634,0,20,32.64346804,32.64346804,109,73.0,31.17691454,972.0,109.5,55.0,20,55,-1,-1,0
10149,118289176,156,56,52.0,6.08276253,4.091667694,0.050723153,32900000.0,68400000,68500000,96,0.025361577000000003,0.025361577000000003,121,77.0,31.32091953,981.0,89.83333333,52.0,96,156,-1,-1,0
10150,631897,94,52,47.0,7.071067812000001,653.5875308999998,6.330145578,315926.3271,575424,605834,64,3.165072789,3.165072789,195,93.0,65.81793069,4332.0,116.25,47.0,64,94,-1,-1,0
10151,63584491,169,46,24.14285714,23.19790631,4.104774543,0.14154395,20600000.0,58800000,58800000,140,0.110089739,0.031454211,46,30.7,21.68486415,470.23333330000014,34.11111111,24.14285714,140,169,254,360,0
10152,3550995,123,46,24.6,23.27659769,47.59229455,1.689667262,1441097.793,3284465,3284465,100,1.4080560519999998,0.28161121,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,100,123,254,360,0
10153,3551191,123,46,24.6,23.27659769,47.589667799999994,1.689574005,1444479.571,3290802,3290802,100,1.4079783369999999,0.281595667,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,100,123,2549,377,0
10154,4551533,123,46,24.6,23.27659769,37.13034707,1.318237174,1887412.405,4283814,4283814,100,1.0985309779999999,0.21970619600000002,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,100,123,258,373,0
10155,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,360,-1,0
10156,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,377,-1,0
10157,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,360,-1,0
10158,17,0,0,0.0,0.0,0.0,117647.0588,0.0,17,17,40,117647.0588,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,373,-1,0
10159,48462,438,438,146.0,252.8794179,26783.8719,144.44306880000005,11699.655929999999,23202,23203,104,61.90417234,82.53889645,860,162.25,320.9012977,102977.6429,185.4285714,146.0,104,438,29200,31,0
10160,12364,0,0,0.0,0.0,0.0,161.7599482,0.0,12364,12364,64,161.7599482,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,242,-1,0
10161,239796,514,208,57.11111111,88.16524889,24841.94899,79.23401558,15961.323269999999,46953,66448,308,37.53190212,41.70211346,2096,297.85,606.3054012,367606.2395,313.5263158,57.11111111,308,514,29200,287,0
10162,241950,514,208,57.11111111,88.16524889,24286.00951,74.39553627,23127.90518,89184,89184,296,37.19776813,37.19776813,2096,309.2631579,620.7083626,385278.8713,326.44444439999995,57.11111111,296,514,29200,287,0
10163,250571,514,208,57.11111111,88.16524889,23450.4392,71.83592674,25402.98202,90628,90628,296,35.91796337,35.91796337,2096,309.2631579,620.7083626,385278.8713,326.44444439999995,57.11111111,296,514,29200,287,0
10164,252949,514,208,57.11111111,88.16524889,23229.97917,71.16058968,25326.360269999997,80730,80730,296,35.58029484,35.58029484,2896,309.2631579,716.9309467999999,513989.9825,326.44444439999995,57.11111111,296,514,29200,287,0
10165,144470,64,64,64.0,0.0,2041.946425,13.84370458,0.0,144470,0,20,6.921852287999999,6.921852287999999,231,119.66666670000001,96.41749495,9296.333333,179.5,64.0,20,64,-1,-1,0
10166,59717993,106,55,53.0,2.828427125,4.537995776,0.066981487,34400000.0,59700000,59700000,40,0.033490743999999996,0.033490743999999996,98,65.2,19.29248558,372.2,81.5,53.0,40,106,-1,-1,0
10167,118224131,3662,517,12.84912281,45.07898047,6670.423317,6.107044255,3076669.103,58700000,58700000,5712,2.4106753640000003,3.696368891,4380,1090.739972,1179.203665,1390521.284,1092.250693,12.84912281,5712,3662,8192,292,0
10168,46513,50,50,50.0,0.0,2945.41311,42.99873154,0.0,46513,0,20,21.49936577,21.49936577,87,62.33333333,21.36195996,456.33333330000005,93.5,50.0,20,50,-1,-1,0
10169,5706689,790,469,65.83333333,142.01589750000005,1398.5342460000006,4.030358059,1063467.9,5001219,5001284,260,2.102795509,1.92756255,1460,332.5416667,543.7972751,295715.4764,347.0,65.83333333,260,790,29200,25,0
10170,115470119,447,436,27.9375,108.8175652,10.76468969,0.259807475,4879138.498,10000000,10000000,332,0.138563986,0.12124348800000001,796,40.09677419,160.61161330000004,25796.09032,41.43333333,27.9375,332,447,8192,288,0
10171,246365,0,0,0.0,0.0,0.0,12.17705437,117465.2856,206243,206243,96,12.17705437,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,329,-1,0
10172,248224,0,0,0.0,0.0,0.0,12.08585793,116328.965,206369,206369,96,12.08585793,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,329,-1,0
10173,256634,0,0,0.0,0.0,0.0,11.68979948,121852.8832,214480,214480,96,11.68979948,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,329,-1,0
10174,258459,0,0,0.0,0.0,0.0,11.60725686,120699.59199999999,214577,214577,96,11.60725686,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,329,-1,0
10175,30667,0,0,0.0,0.0,0.0,65.21668243,0.0,30667,30667,40,65.21668243,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,388,-1,0
10176,802182,778,461,86.44444444,157.1719688,9135.084058,22.43879818,154451.628,644520,644520,296,11.21939909,11.21939909,1501,385.6842105,587.947376,345682.117,407.1111111,86.44444444,296,778,29200,61,0
10177,503736,514,208,57.11111111,88.16524889,11664.84031,35.73300300000001,62410.998960000004,249879,249879,296,17.866501500000005,17.866501500000005,2096,309.2631579,620.7083626,385278.8713,326.44444439999995,57.11111111,296,514,29200,287,0
10178,507488,514,208,51.4,85.06233009,11578.5989,39.40979885,59760.63077,249505,249505,328,19.70489943,19.70489943,1448,279.80952379999997,511.443117,261574.0619,293.8,51.4,328,514,29200,287,0
10179,47776,53,53,53.0,0.0,3034.9966510000004,41.86202277,0.0,47776,0,20,20.93101139,20.93101139,92,66.0,22.5166605,507.0,99.0,53.0,20,53,-1,-1,0
10180,530278,56,56,56.0,0.0,365.8458394,3.7716065910000003,0.0,530278,0,32,1.885803296,1.885803296,138,83.33333333,47.34272207,2241.333333,125.0,56.0,32,56,-1,-1,0
10181,114202870,182,71,60.66666667,8.96288644,5.113706862,0.052538084000000006,31300000.0,58900000,58900000,72,0.026269042000000003,0.026269042000000003,153,91.42857143,41.37977422,1712.285714,106.66666670000001,60.66666667,72,182,-1,-1,0
10182,30290,76,76,76.0,0.0,7560.250908,66.02839221,0.0,30290,0,32,33.0141961,33.0141961,153,101.66666670000001,44.45597073,1976.3333329999998,152.5,76.0,32,76,-1,-1,0
10183,127013,53,53,53.0,0.0,1330.572461,15.74641966,0.0,127013,0,20,7.8732098289999985,7.8732098289999985,116,74.0,36.37306696,1323.0,111.0,53.0,20,53,-1,-1,0
10184,30827,55,55,55.0,0.0,5611.963538,64.8781912,0.0,30827,0,20,32.4390956,32.4390956,118,76.0,36.37306696,1323.0,114.0,55.0,20,55,-1,-1,0
10185,492438,95,49,47.5,2.121320344,615.3058862,8.122849983,80398.75395,256375,383589,40,4.061424992,4.061424992,143,70.4,41.26499727,1702.8,88.0,47.5,40,95,-1,-1,0
10186,120675,45,45,45.0,0.0,1831.3652370000002,16.57344106,0.0,120675,0,20,8.28672053,8.28672053,176,88.66666667,75.63288526,5720.333333,133.0,45.0,20,45,-1,-1,0
10187,30584,51,51,51.0,0.0,5002.615747,65.39366989,0.0,30584,0,20,32.69683495,32.69683495,102,68.0,29.44486373,867.0,102.0,51.0,20,51,-1,-1,0
10188,70002374,100,55,50.0,7.071067812000001,5.4569577879999995,0.05714091900000001,40400000.0,69900000,70000000,40,0.02857046,0.02857046,152,87.4,49.71217155,2471.3,109.25,50.0,40,100,-1,-1,0
10189,30472,71,71,71.0,0.0,8860.593331999999,65.63402468,0.0,30472,0,32,32.81701234,32.81701234,199,113.66666670000001,73.90083446,5461.333333,170.5,71.0,32,71,-1,-1,0
10190,95361,0,0,0.0,0.0,0.0,31.45940164,6984.093678,52619,52619,96,31.45940164,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,342,-1,0
10191,604578,1121,1121,373.6666667,647.2096518,2345.437644,11.57832405,222969.1153,555278,555278,104,4.96213888,6.616185174,1121,177.25,395.24124639999997,156215.6429,202.5714286,373.6666667,104,1121,29200,61,0
10192,98263,0,0,0.0,0.0,0.0,30.53031151,10680.84793,56684,56684,96,30.53031151,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,329,-1,0
10193,7001,0,0,0.0,0.0,0.0,285.6734752,0.0,7001,7001,64,285.6734752,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10194,101877,2126,1527,106.3,353.6714354,452143.2708,451.524878,6567.31758,23509,24313,412,196.31516440000001,255.2097137,4380,980.0638298,1140.1131599999999,1299858.018,1001.3695650000001,106.3,412,2126,8192,66,0
10195,86811,39,39,39.0,0.0,1267.120526,23.03855502,0.0,86811,0,20,11.51927751,11.51927751,71,49.66666667,18.47520861,341.3333333,74.5,39.0,20,39,-1,-1,0
10196,52197773,94,52,47.0,7.071067812000001,4.751160552,0.076631622,30100000.0,52100000,52200000,40,0.038315811,0.038315811,84,58.0,18.49324201,342.0,72.5,47.0,40,94,-1,-1,0
10197,51171,1000,1000,333.3333333,577.3502692000002,25326.84528,136.7962322,11902.5576,24033,23709,104,58.62695667,78.16927557,1000,162.0,354.09119080000005,125380.5714,185.1428571,333.3333333,104,1000,29200,61,0
10198,2770,0,0,0.0,0.0,0.0,722.0216606,0.0,2770,2770,64,722.0216606,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10199,1226705,733,437,122.16666670000001,176.57113769999995,1063.825451,11.41268683,219504.1748,798351,282371,132,4.891151498999999,6.521535332000001,437,87.0,152.0840933,23129.57143,93.21428571,122.16666670000001,132,733,8192,5113,0
10200,225,53,53,17.66666667,30.59956427,235555.5556,13333.33333,91.21677477,177,177,60,13333.33333,0.0,53,13.25,26.5,702.25,17.66666667,17.66666667,60,53,63668,-1,0
10201,6114784,795,472,72.27272727,148.3280762,705.0126382,2.943685337,1254879.9409999999,5201185,5201258,360,1.798918817,1.14476652,1517,226.89473680000003,466.7167705,217824.5439,239.5,72.27272727,360,795,29200,114,0
10202,97094,1033,1033,344.3333333,596.4028281000002,13687.76649,72.09508312,19615.1257,48569,48569,104,30.89789276,41.19719035,1033,166.125,365.26406789999993,133417.8393,189.8571429,344.3333333,104,1033,29200,61,0
10203,5847,0,0,0.0,0.0,0.0,342.05575510000006,0.0,5847,5847,64,342.05575510000006,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10204,244325,0,0,0.0,0.0,0.0,12.27872711,111773.076,201198,201198,96,12.27872711,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,365,-1,0
10205,117820917,841,213,30.03571429,61.32335797,340.2367001,0.577147095,10000000.0,58800000,58800000,572,0.237648804,0.339498291,1430,580.9710144999998,675.1173312000002,455783.4109,589.5147059,30.03571429,572,841,8192,360,0
10206,117377789,1036,403,64.75,109.160127,48.04997647,0.281143479,14400000.0,58800000,58800000,332,0.13631199,0.144831489,1430,165.8823529,362.1526352,131154.5312,170.9090909,64.75,332,1036,8192,360,0
10207,190357,790,790,263.3333333,456.10671270000006,5705.0699479999985,36.77301071,55067.84329,141695,141695,104,15.75986173,21.01314898,790,135.75,283.9244115,80613.07143,155.1428571,263.3333333,104,790,29200,60,0
10208,6060,0,0,0.0,0.0,0.0,330.0330033,0.0,6060,6060,64,330.0330033,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,237,-1,0
10209,31007,57,57,57.0,0.0,5385.8806079999995,64.50156416,0.0,31007,0,20,32.25078208,32.25078208,110,74.66666667,30.59956427,936.3333332999997,112.0,57.0,20,57,-1,-1,0
10210,423,45,45,45.0,0.0,356973.9953,4728.132388,0.0,423,0,32,2364.066194,2364.066194,106,65.33333333,35.21836642,1240.333333,98.0,45.0,32,45,-1,-1,0
10211,30461,89,89,89.0,0.0,8404.188962999999,65.65772627,0.0,30461,0,32,32.82886314,32.82886314,167,115.0,45.033321,2028.0,172.5,89.0,32,89,-1,-1,0
10212,5675841,0,0,0.0,0.0,0.0,1.057112065,2005747.239,4644203,4644203,136,0.7047413770000001,0.352370688,0,0.0,0.0,0.0,0.0,0.0,136,0,29200,28960,0
10213,5689742,0,0,0.0,0.0,0.0,0.703019575,2997760.646,5352624,5352624,104,0.527264681,0.175754894,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,42408,0
10214,5443173,0,0,0.0,0.0,0.0,0.734865491,3048973.264,5334484,5334484,80,0.551149118,0.18371637300000002,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,14600,0
10215,5434744,0,0,0.0,0.0,0.0,0.7360052290000001,3105355.356,5397272,5397272,104,0.5520039210000001,0.184001307,0,0.0,0.0,0.0,0.0,0.0,104,0,29200,42408,0
10216,30764,47,47,47.0,0.0,5038.356521,65.01105188,0.0,30764,0,20,32.50552594,32.50552594,108,67.33333333,35.21836642,1240.333333,101.0,47.0,20,47,-1,-1,0
10217,464,52,52,52.0,0.0,355603.4483,4310.344828,0.0,464,0,32,2155.172414,2155.172414,113,72.33333333,35.21836642,1240.333333,108.5,52.0,32,52,-1,-1,0
10218,5363723,0,0,0.0,0.0,0.0,0.745750666,3079541.015,5343837,5343837,80,0.5593130000000001,0.186437667,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10219,5865998,0,0,0.0,0.0,0.0,0.681895902,3369555.9060000004,5846144,5846144,80,0.511421927,0.17047397600000005,0,0.0,0.0,0.0,0.0,0.0,80,0,29200,29200,0
10220,62565258,169,46,24.14285714,23.19790631,4.171644269,0.143849802,20600000.0,58800000,58800000,140,0.11188318,0.031966623,46,30.7,21.68486415,470.23333330000014,34.11111111,24.14285714,140,169,258,372,0
10221,4531846,123,46,24.6,23.27659769,37.29164672,1.323963789,1890707.227,4285614,4285614,100,1.103303157,0.22066063100000002,46,30.71428571,21.68497395,470.2380952,35.83333333,24.6,100,123,254,449,0
10222,4945031,429,429,143.0,247.68326549999998,545.1937511,1.41556241,1986220.866,4878400,4878400,104,0.606669604,0.8088928059999999,2267,337.0,794.1552565000003,630682.5714,385.14285710000007,143.0,104,429,29200,235,0
10223,63072,41,41,41.0,0.0,5707.762557,31.70979198,0.0,63072,0,20,15.85489599,15.85489599,319,133.6666667,160.50337480000005,25761.33333,200.5,41.0,20,41,-1,-1,0
10224,6252421,1562,568,120.1538462,212.3891264,1429.206383,3.838513114,879405.6097,4049152,4049210,424,2.079194603,1.75931851,1448,357.44,521.2444308,271695.7567,372.3333333,120.1538462,424,1562,29200,63,0
10225,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,372,-1,0
10226,3,0,0,0.0,0.0,0.0,666666.6667,0.0,3,3,40,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,449,-1,0
10227,5013,0,0,0.0,0.0,0.0,398.96269700000005,0.0,5013,5013,64,398.96269700000005,0.0,0,0.0,0.0,0.0,0.0,0.0,64,0,387,-1,0
10228,220635,440,440,146.66666669999995,254.03411839999998,4704.602624,22.66186235,66855.62569,152518,152518,80,13.59711741,9.064744941,598,173.0,272.6279516,74326.0,207.6,146.66666669999995,80,440,29200,123,0
10229,231827,575,575,191.66666669999998,331.9764048,6711.9015469999995,30.19492984,60813.4592,159019,159019,104,12.94068422,17.25424562,981,194.5,376.13523399999997,141477.7143,222.28571430000002,191.66666669999998,104,575,29200,236,0
10230,235542,309,309,103.0,178.4012332,3689.363256,21.22763668,56314.731270000004,135643,135643,104,12.73658201,8.491054673999999,560,144.83333330000005,238.00035010000002,56644.16667000001,173.8,103.0,104,309,29200,260,0
10231,276583,371,371,123.66666670000001,214.1969499,3145.529552,21.69330725,50986.03336,104112,104112,80,10.84665363,10.84665363,499,124.2857143,215.4504694,46418.90476000001,145.0,123.66666670000001,80,371,29200,17424,0
10232,279524,408,408,136.0,235.5589098,2532.87732,25.04257237,50902.491689999995,98448,98448,104,10.73253102,14.31004136,408,88.5,166.39282260000004,27686.57143,101.1428571,136.0,104,408,29200,31,0
10233,178876,0,0,0.0,0.0,0.0,16.77139471,66366.21406,136366,136366,96,16.77139471,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,264,-1,0
10234,30653,45,45,45.0,0.0,6067.921574,65.24646853,0.0,30653,0,32,32.62323427,32.62323427,141,77.0,55.42562584,3072.0,115.5,45.0,32,45,-1,-1,0
10235,94975650,104,56,52.0,5.6568542489999984,2.6954277230000003,0.042116058,54700000.0,94800000,94900000,64,0.021058029,0.021058029,88,60.8,16.58915308,275.2,76.0,52.0,64,104,-1,-1,0
10236,23582,54,54,54.0,0.0,6869.64634,84.81044865,0.0,23582,0,20,42.40522432,42.40522432,108,72.0,31.17691454,972.0,108.0,54.0,20,54,-1,-1,0
10237,30644,44,44,44.0,0.0,3785.4066049999997,65.26563112,0.0,30644,0,32,32.63281556,32.63281556,72,53.33333333,16.16580754,261.3333333,80.0,44.0,32,44,-1,-1,0
10238,30465,49,49,49.0,0.0,4661.086493,65.64910553,0.0,30465,0,32,32.82455277,32.82455277,93,63.66666667,25.40341184,645.3333332999998,95.5,49.0,32,49,-1,-1,0
10239,91053,43,43,43.0,0.0,1965.8879989999998,21.96522904,0.0,91053,0,20,10.98261452,10.98261452,136,74.0,53.69357503,2883.0,111.0,43.0,20,43,-1,-1,0
10240,117717774,1335,543,51.34615385,113.8574345,259.5954626,0.484208952,10900000.0,58700000,58700000,532,0.22086724100000002,0.26334171100000003,2860,526.8793103,767.9675861000003,589774.2132,536.1228070000002,51.34615385,532,1335,8192,360,0
10241,117961397,1171,539,68.88235294,135.2936077,53.39034769,0.29670723600000004,13900000.0,58700000,58700000,364,0.144114943,0.15259229300000002,1430,174.9444444,353.0340287,124633.0254,179.9428571,68.88235294,364,1171,8192,360,0
10242,117784848,1193,555,41.13793103,110.9043102,371.45694669999995,0.577323834,10000000.0,58700000,58700000,592,0.246211635,0.331112199,2860,634.0869565,765.9071849,586613.8159,643.4117647,41.13793103,592,1193,8192,360,0
10243,526600,0,0,0.0,0.0,0.0,3.797949107,0.0,526600,526600,40,3.797949107,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,238,-1,0
10244,468393,0,0,0.0,0.0,0.0,6.404877955,272159.0361,426642,426642,96,6.404877955,0.0,0,0.0,0.0,0.0,0.0,0.0,96,0,237,-1,0
10245,471692,0,0,0.0,0.0,0.0,6.360082427,275596.2822,430722,430722,60,6.360082427,0.0,0,0.0,0.0,0.0,0.0,0.0,60,0,30016,-1,0
